DateTime,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
24-07-14 4:44,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,7.8
24-07-14 4:46,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.2
24-07-14 4:47,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.9
24-07-14 13:01,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
24-07-14 13:10,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.8
24-07-14 13:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
24-07-14 13:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
24-07-14 18:52,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.1
24-07-14 19:59,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.7
24-07-14 19:59,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.3
24-07-14 20:03,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
24-07-14 20:21,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.6
24-07-14 20:21,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.6
24-07-14 20:25,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
25-07-14 22:39,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
26-07-14 0:52,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.2
26-07-14 0:52,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
26-07-14 0:56,0,0,0:00,Turbine in operation,1,FALSE,FALSE,0.9
30-07-14 7:37,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.4
30-07-14 7:37,8,0,8:00,Maintenance,6,TRUE,FALSE,5.7
30-07-14 13:17,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.8
30-07-14 13:22,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.2
01-08-14 10:08,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
01-08-14 12:25,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.3
01-08-14 12:25,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.4
01-08-14 12:29,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
01-08-14 15:20,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.7
01-08-14 15:22,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.3
01-08-14 15:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.4
04-08-14 1:26,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
04-08-14 3:59,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.6
04-08-14 3:59,0,1,0:01,Turbine starting,1,FALSE,FALSE,0.5
04-08-14 4:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.3
04-08-14 5:05,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
04-08-14 7:32,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
04-08-14 7:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.7
04-08-14 7:36,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
05-08-14 8:33,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
05-08-14 9:13,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.2
05-08-14 9:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,1
05-08-14 9:15,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.5
07-08-14 6:52,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
07-08-14 9:13,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.7
07-08-14 9:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
07-08-14 9:16,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.2
07-08-14 10:12,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
07-08-14 10:24,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.1
07-08-14 10:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.4
07-08-14 10:28,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
07-08-14 16:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.5
07-08-14 17:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
07-08-14 17:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
07-08-14 17:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.4
07-08-14 17:07,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,2.8
07-08-14 17:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.6
07-08-14 17:08,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.4
08-08-14 1:14,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
08-08-14 3:01,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.9
08-08-14 3:01,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.3
08-08-14 3:05,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.5
08-08-14 5:25,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
08-08-14 7:30,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
08-08-14 7:30,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
08-08-14 7:34,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
08-08-14 8:44,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.6
08-08-14 8:44,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
08-08-14 8:46,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
10-08-14 12:14,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.4
10-08-14 12:14,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.4
10-08-14 12:15,0,2,0:02,Turbine operational,1,FALSE,FALSE,15.8
10-08-14 12:17,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.7
10-08-14 12:18,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.3
15-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.8
15-08-14 20:14,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
15-08-14 20:14,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
15-08-14 20:16,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
15-08-14 20:17,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,9.3
15-08-14 20:20,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.7
15-08-14 20:21,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.8
16-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
16-08-14 20:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
16-08-14 20:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
16-08-14 20:03,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.8
16-08-14 20:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,6.6
16-08-14 20:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.8
16-08-14 20:07,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.2
16-08-14 20:12,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.3
16-08-14 20:12,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.6
16-08-14 20:18,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.6
16-08-14 20:23,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.4
16-08-14 20:24,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
17-08-14 17:20,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12
17-08-14 17:20,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12
17-08-14 17:20,0,2,0:02,Turbine operational,1,FALSE,FALSE,16.4
17-08-14 17:23,0,1,0:01,Turbine starting,1,FALSE,FALSE,9
17-08-14 17:24,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.6
17-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.9
17-08-14 20:02,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
17-08-14 20:02,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
17-08-14 20:05,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.2
17-08-14 20:05,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,11
17-08-14 20:05,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.9
17-08-14 20:06,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.1
18-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,9.4
18-08-14 20:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18-08-14 20:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
18-08-14 20:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.5
18-08-14 20:06,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,10.6
18-08-14 20:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.6
18-08-14 20:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,11.8
19-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.6
19-08-14 20:07,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
19-08-14 20:07,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
19-08-14 20:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.3
19-08-14 20:10,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,5.5
19-08-14 20:12,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
19-08-14 20:12,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.4
20-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,3.5
20-08-14 20:05,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
20-08-14 20:05,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
20-08-14 20:06,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
20-08-14 20:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.7
20-08-14 20:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.6
20-08-14 20:10,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,3.3
20-08-14 20:12,0,1,0:01,Turbine starting,1,FALSE,FALSE,4.2
20-08-14 20:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.5
21-08-14 1:56,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,7
21-08-14 2:01,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.9
21-08-14 2:02,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.5
21-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,6.5
21-08-14 20:04,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21-08-14 20:04,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
21-08-14 20:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.6
21-08-14 20:07,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.3
21-08-14 20:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.8
21-08-14 20:08,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.9
22-08-14 6:45,17,0,17:00,Test security system,6,FALSE,FALSE,3.8
22-08-14 6:46,0,3,0:03,Start lead-up,1,FALSE,FALSE,5
22-08-14 6:47,0,2,0:02,Turbine operational,1,FALSE,FALSE,6
22-08-14 6:48,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
22-08-14 6:49,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,5.6
22-08-14 6:50,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.8
22-08-14 6:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.6
22-08-14 19:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
22-08-14 20:05,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
22-08-14 20:05,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
22-08-14 20:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,11
22-08-14 20:08,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,10.9
22-08-14 20:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.9
22-08-14 20:09,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.1
28-08-14 11:37,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.9
28-08-14 11:37,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
28-08-14 11:37,0,2,0:02,Turbine operational,1,FALSE,FALSE,10.4
28-08-14 11:40,0,1,0:01,Turbine starting,1,FALSE,FALSE,18.2
28-08-14 11:41,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.8
29-08-14 10:18,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,11.5
29-08-14 10:18,8,0,8:00,Maintenance,6,TRUE,FALSE,11.6
29-08-14 12:32,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,11.8
29-08-14 12:35,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.2
30-08-14 9:38,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.4
30-08-14 9:43,8,0,8:00,Maintenance,6,TRUE,FALSE,4.7
30-08-14 13:11,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.9
30-08-14 13:16,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.1
31-08-14 7:22,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
31-08-14 7:40,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.8
31-08-14 7:40,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
31-08-14 7:44,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
02-09-14 4:47,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
02-09-14 4:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.4
02-09-14 4:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,0.4
02-09-14 5:00,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.6
02-09-14 10:29,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.6
02-09-14 10:45,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.3
02-09-14 10:45,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.3
02-09-14 10:48,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
03-09-14 12:21,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5
03-09-14 12:21,8,0,8:00,Maintenance,6,TRUE,FALSE,4.9
03-09-14 15:49,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.7
03-09-14 15:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.1
04-09-14 22:58,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
05-09-14 0:08,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.9
05-09-14 0:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
05-09-14 0:12,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.2
05-09-14 8:48,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
05-09-14 12:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.8
05-09-14 12:09,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
05-09-14 12:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
05-09-14 16:19,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
05-09-14 17:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.1
05-09-14 17:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
05-09-14 17:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.2
06-09-14 13:35,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
06-09-14 14:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.3
06-09-14 14:09,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.4
06-09-14 14:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.5
06-09-14 18:36,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
06-09-14 19:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.3
06-09-14 19:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,4
06-09-14 19:31,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4
07-09-14 1:22,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
07-09-14 1:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.8
07-09-14 1:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
07-09-14 1:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.9
08-09-14 21:41,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
08-09-14 23:57,0,2,0:02,Turbine operational,1,FALSE,FALSE,2
08-09-14 23:57,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.7
09-09-14 0:01,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
09-09-14 2:43,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
09-09-14 2:43,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
09-09-14 2:47,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.5
09-09-14 6:26,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
09-09-14 13:24,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.7
09-09-14 13:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
09-09-14 13:28,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
14-09-14 1:55,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,7.4
14-09-14 1:55,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.3
14-09-14 1:58,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
14-09-14 1:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
18-09-14 11:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.1
18-09-14 12:04,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18-09-14 12:05,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
18-09-14 12:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.1
18-09-14 12:07,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,14
18-09-14 12:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.8
18-09-14 12:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,11.3
19-09-14 9:04,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
19-09-14 9:04,8,0,8:00,Maintenance,6,TRUE,FALSE,2.9
19-09-14 13:07,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.3
19-09-14 13:18,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.8
21-09-14 1:40,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
21-09-14 1:50,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.4
21-09-14 1:50,0,1,0:01,Turbine starting,1,FALSE,FALSE,0.3
21-09-14 1:53,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
22-09-14 0:07,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22-09-14 1:00,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.5
22-09-14 1:00,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.7
22-09-14 1:04,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2
22-09-14 1:51,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.5
22-09-14 2:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,4
22-09-14 2:34,0,1,0:01,Turbine starting,1,FALSE,FALSE,4
22-09-14 2:38,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
22-09-14 8:54,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22-09-14 9:04,0,2,0:02,Turbine operational,1,FALSE,FALSE,2
22-09-14 9:04,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
22-09-14 9:08,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.8
22-09-14 14:10,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.1
22-09-14 14:16,0,1,0:01,Turbine starting,1,FALSE,FALSE,7
22-09-14 14:17,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.6
23-09-14 20:40,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,3.7
23-09-14 20:40,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.9
23-09-14 20:42,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.4
23-09-14 20:44,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.6
24-09-14 13:19,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.6
24-09-14 14:19,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.6
25-09-14 9:36,8,0,8:00,Maintenance,6,TRUE,FALSE,3.9
25-09-14 17:23,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.7
25-09-14 17:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.7
26-09-14 7:46,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.9
26-09-14 7:46,8,0,8:00,Maintenance,6,TRUE,FALSE,6.9
26-09-14 17:00,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.1
26-09-14 17:01,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.7
27-09-14 6:42,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
27-09-14 7:13,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.8
27-09-14 7:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,3
27-09-14 7:16,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
27-09-14 7:38,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.9
27-09-14 7:38,8,0,8:00,Maintenance,6,TRUE,FALSE,2.8
27-09-14 14:09,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.9
27-09-14 14:09,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.3
28-09-14 20:35,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
28-09-14 21:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
28-09-14 21:09,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
28-09-14 21:12,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.6
29-09-14 0:02,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
29-09-14 2:48,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.8
29-09-14 2:48,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.6
29-09-14 2:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.9
29-09-14 4:37,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
29-09-14 7:23,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
29-09-14 7:23,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
29-09-14 7:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
29-09-14 7:54,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
29-09-14 7:54,8,0,8:00,Maintenance,6,TRUE,FALSE,2.6
29-09-14 16:37,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.8
29-09-14 16:37,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.3
30-09-14 10:30,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,13.7
30-09-14 10:30,8,0,8:00,Maintenance,6,TRUE,FALSE,14.5
30-09-14 15:43,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,13.3
30-09-14 15:44,8,0,8:00,Maintenance,6,TRUE,FALSE,12.6
30-09-14 15:46,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.5
30-09-14 15:49,8,0,8:00,Maintenance,6,TRUE,FALSE,8.9
30-09-14 16:00,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,14.8
30-09-14 16:56,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.9
01-10-14 21:53,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,2.9
01-10-14 22:32,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.3
01-10-14 22:38,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.6
01-10-14 22:38,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.6
01-10-14 22:42,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
02-10-14 9:22,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
02-10-14 10:39,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.6
02-10-14 10:39,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.6
02-10-14 10:42,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.8
02-10-14 11:49,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.5
02-10-14 11:51,0,1,0:01,Turbine starting,1,FALSE,FALSE,8
02-10-14 11:52,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
02-10-14 23:42,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14.3
02-10-14 23:42,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
02-10-14 23:42,0,2,0:02,Turbine operational,1,FALSE,FALSE,11
02-10-14 23:44,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.1
02-10-14 23:45,0,0,0:00,Turbine in operation,1,FALSE,FALSE,16.4
03-10-14 0:46,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14
03-10-14 0:46,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
03-10-14 0:46,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.3
03-10-14 0:48,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.7
03-10-14 0:49,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.9
03-10-14 1:03,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.5
03-10-14 1:04,0,2,0:02,Turbine operational,1,FALSE,FALSE,20.7
03-10-14 1:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,15.2
03-10-14 1:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,18.6
03-10-14 19:37,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
